Network_id,motif,nodes,observed_freq_sizeclass,expected_freq_sizeclass,percentil_sizeclass
1_4_bartomeus_spain_2008_medca_2_3,1,2,1,1,0
1_4_bartomeus_spain_2008_medca_2_3,2,3,0.22685185185185186,0.18574134545283844,0.973
1_4_bartomeus_spain_2008_medca_2_3,3,3,0.7731481481481481,0.8142586545471616,0.027
1_4_bartomeus_spain_2008_medca_2_3,4,4,0.44676409185803756,0.4929909303878012,0.14
1_4_bartomeus_spain_2008_medca_2_3,5,4,0.45177453027139874,0.45222535830248733,0.473
1_4_bartomeus_spain_2008_medca_2_3,6,4,0.05511482254697286,0.02928462702574956,1
1_4_bartomeus_spain_2008_medca_2_3,7,4,0.04634655532359081,0.025499084283961887,0.974
1_4_bartomeus_spain_2008_medca_2_3,8,5,0.20248193528118127,0.22725735073605474,0.334
1_4_bartomeus_spain_2008_medca_2_3,9,5,0.2913917687715991,0.32063665784532186,0.008
1_4_bartomeus_spain_2008_medca_2_3,10,5,0.19604147031102734,0.23322489683371478,0.12
1_4_bartomeus_spain_2008_medca_2_3,11,5,0.11003770028275212,0.07558629440648286,0.999
1_4_bartomeus_spain_2008_medca_2_3,12,5,0.010917373546968269,0.003763928081216613,0.997
1_4_bartomeus_spain_2008_medca_2_3,13,5,0.11451460885956645,0.07239839051397631,0.957
1_4_bartomeus_spain_2008_medca_2_3,14,5,0.027961043041156142,0.04723753198757486,0.013
1_4_bartomeus_spain_2008_medca_2_3,15,5,0.0343229657555765,0.01637795179712844,0.999
1_4_bartomeus_spain_2008_medca_2_3,16,5,0.0054979579013509266,8.178425369387085e-4,1
1_4_bartomeus_spain_2008_medca_2_3,17,5,0.006833176248821867,0.0026991552615908527,0.948
