Network_id,Motif_pattern_id,Motif_functional_ID,Counts
11_2_kaiser-bunbury_2017_seychelles_casse_dent,1,2_Bee,1
11_2_kaiser-bunbury_2017_seychelles_casse_dent,1,2_Birds,1
11_2_kaiser-bunbury_2017_seychelles_casse_dent,1,2_Non-bee-Hymenoptera,1
11_2_kaiser-bunbury_2017_seychelles_casse_dent,1,2_Non-syrphids-diptera,1
11_2_kaiser-bunbury_2017_seychelles_casse_dent,1,2_Syrphids,1
11_2_kaiser-bunbury_2017_seychelles_casse_dent,1,3_Bee,1
11_2_kaiser-bunbury_2017_seychelles_casse_dent,1,3_Lepidoptera,1
11_2_kaiser-bunbury_2017_seychelles_casse_dent,1,3_Lizards,1
11_2_kaiser-bunbury_2017_seychelles_casse_dent,1,3_Non-syrphids-diptera,1
11_2_kaiser-bunbury_2017_seychelles_casse_dent,1,3_Syrphids,1
11_2_kaiser-bunbury_2017_seychelles_casse_dent,1,4_Bee,1
11_2_kaiser-bunbury_2017_seychelles_casse_dent,1,4_Coleoptera,1
11_2_kaiser-bunbury_2017_seychelles_casse_dent,1,4_Non-bee-Hymenoptera,1
11_2_kaiser-bunbury_2017_seychelles_casse_dent,1,4_Non-syrphids-diptera,1
11_2_kaiser-bunbury_2017_seychelles_casse_dent,1,4_Syrphids,1
11_2_kaiser-bunbury_2017_seychelles_casse_dent,1,5_Bee,1
11_2_kaiser-bunbury_2017_seychelles_casse_dent,1,5_Birds,1
11_2_kaiser-bunbury_2017_seychelles_casse_dent,1,5_Non-syrphids-diptera,1
11_2_kaiser-bunbury_2017_seychelles_casse_dent,2,2_3_Bee,1
11_2_kaiser-bunbury_2017_seychelles_casse_dent,2,2_3_Non-syrphids-diptera,1
11_2_kaiser-bunbury_2017_seychelles_casse_dent,2,2_3_Syrphids,1
11_2_kaiser-bunbury_2017_seychelles_casse_dent,2,2_4_Bee,1
11_2_kaiser-bunbury_2017_seychelles_casse_dent,2,2_4_Non-bee-Hymenoptera,1
11_2_kaiser-bunbury_2017_seychelles_casse_dent,2,2_4_Non-syrphids-diptera,1
11_2_kaiser-bunbury_2017_seychelles_casse_dent,2,2_4_Syrphids,1
11_2_kaiser-bunbury_2017_seychelles_casse_dent,2,2_5_Bee,1
11_2_kaiser-bunbury_2017_seychelles_casse_dent,2,2_5_Birds,1
11_2_kaiser-bunbury_2017_seychelles_casse_dent,2,2_5_Non-syrphids-diptera,1
11_2_kaiser-bunbury_2017_seychelles_casse_dent,2,3_4_Bee,1
11_2_kaiser-bunbury_2017_seychelles_casse_dent,2,3_4_Non-syrphids-diptera,1
11_2_kaiser-bunbury_2017_seychelles_casse_dent,2,3_4_Syrphids,1
11_2_kaiser-bunbury_2017_seychelles_casse_dent,2,3_5_Bee,1
11_2_kaiser-bunbury_2017_seychelles_casse_dent,2,3_5_Non-syrphids-diptera,1
11_2_kaiser-bunbury_2017_seychelles_casse_dent,2,4_5_Bee,1
11_2_kaiser-bunbury_2017_seychelles_casse_dent,2,4_5_Non-syrphids-diptera,1
11_2_kaiser-bunbury_2017_seychelles_casse_dent,3,2_Bee_Birds,1
11_2_kaiser-bunbury_2017_seychelles_casse_dent,3,2_Bee_Non-bee-Hymenoptera,1
11_2_kaiser-bunbury_2017_seychelles_casse_dent,3,2_Bee_Non-syrphids-diptera,1
11_2_kaiser-bunbury_2017_seychelles_casse_dent,3,2_Bee_Syrphids,1
11_2_kaiser-bunbury_2017_seychelles_casse_dent,3,2_Birds_Non-bee-Hymenoptera,1
11_2_kaiser-bunbury_2017_seychelles_casse_dent,3,2_Birds_Non-syrphids-diptera,1
11_2_kaiser-bunbury_2017_seychelles_casse_dent,3,2_Birds_Syrphids,1
11_2_kaiser-bunbury_2017_seychelles_casse_dent,3,2_Non-bee-Hymenoptera_Non-syrphids-diptera,1
11_2_kaiser-bunbury_2017_seychelles_casse_dent,3,2_Non-bee-Hymenoptera_Syrphids,1
11_2_kaiser-bunbury_2017_seychelles_casse_dent,3,2_Non-syrphids-diptera_Syrphids,1
11_2_kaiser-bunbury_2017_seychelles_casse_dent,3,3_Bee_Lepidoptera,1
11_2_kaiser-bunbury_2017_seychelles_casse_dent,3,3_Bee_Lizards,1
11_2_kaiser-bunbury_2017_seychelles_casse_dent,3,3_Bee_Non-syrphids-diptera,1
11_2_kaiser-bunbury_2017_seychelles_casse_dent,3,3_Bee_Syrphids,1
11_2_kaiser-bunbury_2017_seychelles_casse_dent,3,3_Lepidoptera_Lizards,1
11_2_kaiser-bunbury_2017_seychelles_casse_dent,3,3_Lepidoptera_Non-syrphids-diptera,1
11_2_kaiser-bunbury_2017_seychelles_casse_dent,3,3_Lepidoptera_Syrphids,1
11_2_kaiser-bunbury_2017_seychelles_casse_dent,3,3_Lizards_Non-syrphids-diptera,1
11_2_kaiser-bunbury_2017_seychelles_casse_dent,3,3_Lizards_Syrphids,1
11_2_kaiser-bunbury_2017_seychelles_casse_dent,3,3_Non-syrphids-diptera_Syrphids,1
11_2_kaiser-bunbury_2017_seychelles_casse_dent,3,4_Bee_Coleoptera,1
11_2_kaiser-bunbury_2017_seychelles_casse_dent,3,4_Bee_Non-bee-Hymenoptera,1
